,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,112651000.0,128801000.0,135893000.0,110932000.0
Capital Expenditure,-46946000.0,-31258000.0,-25846000.0,-9416000.0
Depreciation And Amortization,80693000.0,71276000.0,60092000.0,53807000.0
Free Cash Flow,65705000.0,97543000.0,110047000.0,101516000.0
Stock Based Compensation,2286000.0,2622000.0,1040000.0,599000.0
