,2026-01-31,2025-01-31,2024-01-31,2023-01-31
Operating Cash Flow,2452000000.0,1607000000.0,1313000000.0,2071000000.0
Capital Expenditure,-76000000.0,-102000000.0,-61000000.0,-46000000.0
Depreciation And Amortization,195000000.0,180000000.0,139000000.0,150000000.0
Free Cash Flow,2376000000.0,1505000000.0,1252000000.0,2025000000.0
Stock Based Compensation,788000000.0,683000000.0,703000000.0,657000000.0
