,2026-01-31,2025-01-31,2024-01-31,2023-01-31
Operating Cash Flow,356450000.0,332257000.0,318727000.0,297982000.0
Capital Expenditure,-41248000.0,-30206000.0,-21264000.0,-17098000.0
Depreciation And Amortization,32908000.0,22103000.0,51241000.0,65988000.0
Free Cash Flow,315202000.0,302051000.0,297463000.0,280884000.0
Stock Based Compensation,233716000.0,219003000.0,198783000.0,185632000.0
