,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,49622000.0,126655000.0,153008000.0,184772000.0
Capital Expenditure,-12484000.0,-18269000.0,-31381000.0,-31675000.0
Depreciation And Amortization,57275000.0,62924000.0,66781000.0,60592000.0
Free Cash Flow,37138000.0,108386000.0,121627000.0,153097000.0
Stock Based Compensation,3725000.0,2687000.0,5501000.0,5989000.0
