,2025-08-31,2024-08-31,2023-09-30,2023-08-31
Cash And Cash Equivalents,1057000000.0,1323000000.0,1457000000.0,1457000000.0
Total Debt,3686000000.0,3678000000.0,3722000000.0,3722000000.0
Current Debt,258000000.0,159000000.0,168000000.0,168000000.0
Long Term Debt,409000000.0,454000000.0,394000000.0,394000000.0
Total Assets,19291000000.0,19014000000.0,18844000000.0,18844000000.0
Total Liabilities Net Minority Interest,8105000000.0,7736000000.0,7651000000.0,7651000000.0
Total Equity Gross Minority Interest,11186000000.0,11278000000.0,11193000000.0,11193000000.0
