,2025-08-31,2024-08-31,2023-09-30,2023-08-31
Operating Cash Flow,2231000000.0,2874000000.0,1654000000.0,1654000000.0
Capital Expenditure,-1234000000.0,-1184000000.0,-1073000000.0,-1073000000.0
Depreciation And Amortization,988000000.0,949000000.0,886000000.0,886000000.0
Free Cash Flow,997000000.0,1690000000.0,581000000.0,581000000.0
Stock Based Compensation,18000000.0,31000000.0,18000000.0,18000000.0
