,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Cash And Cash Equivalents,45968000.0,62366000.0,78399000.0,78637000.0
Total Debt,9131043000.0,8393376000.0,7022206000.0,7097540000.0
Current Debt,8667000.0,7851000.0,26462000.0,6759000.0
Long Term Debt,8811104000.0,8072928000.0,6724771000.0,6890149000.0
Total Assets,21129363000.0,19817809000.0,17915876000.0,17134603000.0
Total Liabilities Net Minority Interest,12883982000.0,11957455000.0,10218095000.0,10020959000.0
Total Equity Gross Minority Interest,8245381000.0,7860354000.0,7697781000.0,7113644000.0
