,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,1181805000.0,929001000.0,906510000.0,542984000.0
Capital Expenditure,-138226000.0,-130922000.0,-133631000.0,-158838000.0
Depreciation And Amortization,145183000.0,129936000.0,114908000.0,111900000.0
Free Cash Flow,1043579000.0,798079000.0,772879000.0,384146000.0
Stock Based Compensation,60013000.0,60295000.0,59739000.0,49770000.0
