,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,17648000000.0,14780000000.0,11980000000.0,11195000000.0
Capital Expenditure,-1215000000.0,-1194000000.0,-1088000000.0,-1097000000.0
Depreciation And Amortization,1143000000.0,897000000.0,799000000.0,750000000.0
Free Cash Flow,16433000000.0,13586000000.0,10892000000.0,10098000000.0
Stock Based Compensation,597000000.0,526000000.0,460000000.0,295000000.0
