,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Cash And Cash Equivalents,10566000000.0,8442000000.0,8588000000.0,7008000000.0
Total Debt,19000000000.0,18226000000.0,15681000000.0,14023000000.0
Current Debt,749000000.0,750000000.0,1337000000.0,274000000.0
Long Term Debt,18251000000.0,17476000000.0,14344000000.0,13749000000.0
Total Assets,54157000000.0,48081000000.0,42448000000.0,38724000000.0
Total Liabilities Net Minority Interest,46411000000.0,41566000000.0,35451000000.0,32347000000.0
Total Equity Gross Minority Interest,7746000000.0,6515000000.0,6997000000.0,6377000000.0
