,2025-06-30,2024-06-30,2023-06-30,2022-06-30
Operating Cash Flow,492385000.0,371393000.0,343966000.0,187570000.0
Capital Expenditure,-27187000.0,-24864000.0,-26476000.0,-18124000.0
Depreciation And Amortization,60480000.0,52354000.0,53071000.0,53555000.0
Free Cash Flow,465198000.0,346529000.0,317490000.0,169446000.0
Stock Based Compensation,7289000.0,9496000.0,9576000.0,8558000.0
