,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Cash And Cash Equivalents,798000000.0,1236000000.0,1204000000.0,902000000.0
Total Debt,29123000000.0,24956000000.0,23236000000.0,21542000000.0
Current Debt,762000000.0,784000000.0,442000000.0,198000000.0
Long Term Debt,26123000000.0,23074000000.0,21711000000.0,20411000000.0
Total Assets,80133000000.0,77176000000.0,90890000000.0,83869000000.0
Total Liabilities Net Minority Interest,54324000000.0,49490000000.0,60221000000.0,52181000000.0
Total Equity Gross Minority Interest,25809000000.0,27686000000.0,30669000000.0,31688000000.0
