,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,6062000000.0,6631000000.0,5162000000.0,4618000000.0
Capital Expenditure,-1763000000.0,-1569000000.0,-1388000000.0,-1479000000.0
Depreciation And Amortization,3161000000.0,3095000000.0,3121000000.0,3169000000.0
Free Cash Flow,4299000000.0,5062000000.0,3774000000.0,3139000000.0
Stock Based Compensation,357000000.0,367000000.0,342000000.0,323000000.0
