,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,242200000.0,235700000.0,215500000.0,181600000.0
Capital Expenditure,-78500000.0,-112100000.0,-84400000.0,-87700000.0
Depreciation And Amortization,119600000.0,112200000.0,103600000.0,97900000.0
Free Cash Flow,163700000.0,123600000.0,131100000.0,93900000.0
Stock Based Compensation,2100000.0,4200000.0,3700000.0,2300000.0
