,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,913000000.0,910900000.0,904000000.0,951600000.0
Capital Expenditure,-71500000.0,-54400000.0,-58300000.0,-46700000.0
Depreciation And Amortization,404700000.0,384100000.0,342800000.0,317900000.0
Free Cash Flow,841500000.0,856500000.0,845700000.0,904900000.0
Stock Based Compensation,3500000.0,17200000.0,15400000.0,14100000.0
