,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Cash And Cash Equivalents,604000000.0,592000000.0,453000000.0,502000000.0
Total Debt,9466000000.0,9868000000.0,10871000000.0,5851000000.0
Current Debt,431000000.0,399000000.0,291000000.0,664000000.0
Long Term Debt,8573000000.0,9081000000.0,10163000000.0,4735000000.0
Total Assets,31053000000.0,30395000000.0,32294000000.0,20868000000.0
Total Liabilities Net Minority Interest,18821000000.0,19195000000.0,21467000000.0,14704000000.0
Total Equity Gross Minority Interest,12232000000.0,11200000000.0,10827000000.0,6164000000.0
