,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,1215400000.0,1156200000.0,1030600000.0,885200000.0
Capital Expenditure,-122400000.0,-179800000.0,-223500000.0,-178800000.0
Depreciation And Amortization,247400000.0,239100000.0,225200000.0,219000000.0
Free Cash Flow,1093000000.0,976400000.0,807100000.0,706400000.0
Stock Based Compensation,58000000.0,59200000.0,63600000.0,32300000.0
