,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,4277100000.0,3690500000.0,3453800000.0,3056000000.0
Capital Expenditure,-83500000.0,-94000000.0,-76400000.0,-89700000.0
Depreciation And Amortization,330900000.0,336800000.0,352600000.0,362600000.0
Free Cash Flow,4193600000.0,3596500000.0,3377400000.0,2966300000.0
Stock Based Compensation,94800000.0,89500000.0,82900000.0,84300000.0
