,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,1077000000.0,875000000.0,963000000.0,870000000.0
Capital Expenditure,-63000000.0,-55000000.0,-54000000.0,-34000000.0
Depreciation And Amortization,78000000.0,78000000.0,87000000.0,90000000.0
Free Cash Flow,1014000000.0,820000000.0,909000000.0,836000000.0
Stock Based Compensation,74000000.0,65000000.0,55000000.0,41000000.0
