,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,4662000000.0,4609000000.0,3542000000.0,3554000000.0
Capital Expenditure,-791000000.0,-752000000.0,-489000000.0,-482000000.0
Depreciation And Amortization,1560000000.0,1537000000.0,1215000000.0,1031000000.0
Free Cash Flow,3871000000.0,3857000000.0,3053000000.0,3072000000.0
Stock Based Compensation,238000000.0,231000000.0,257000000.0,155000000.0
