,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Cash And Cash Equivalents,837000000.0,844000000.0,899000000.0,1799000000.0
Total Debt,20279000000.0,20703000000.0,22912000000.0,18376000000.0
Current Debt,1035000000.0,3027000000.0,1954000000.0,4000000.0
Long Term Debt,18609000000.0,17341000000.0,20659000000.0,18118000000.0
Total Assets,136887000000.0,139428000000.0,136084000000.0,194338000000.0
Total Liabilities Net Minority Interest,107896000000.0,111708000000.0,110298000000.0,171577000000.0
Total Equity Gross Minority Interest,28991000000.0,27720000000.0,25786000000.0,22761000000.0
