,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,293600000.0,417100000.0,410600000.0,242100000.0
Capital Expenditure,-36000000.0,-31500000.0,-35100000.0,-35500000.0
Depreciation And Amortization,87600000.0,81300000.0,80700000.0,90900000.0
Free Cash Flow,257600000.0,385600000.0,375500000.0,206600000.0
Stock Based Compensation,9000000.0,7100000.0,7700000.0,8600000.0
